_	 24030040
e	 7052235
a	 5216455
r	 4603371
n	 4154551
t	 3999702
i	 3611888
o	 3285167
s	 3156785
l	 2622772
d	 2209888
g	 2009084
k	 1866218
m	 1688406
e_	 1379875
r_	 1376191
v	 1340384
er	 1237564
n_	 1122317
t_	 1116411
ar	 1088096
en	 1073398
a_	 1033047
u	 1012171
f	 1005195
p	 966996
_s	 956601
de	 911721
.	 897998
an	 855548
._	 832525
g_	 772296
_o	 764761
i_	 749492
_e	 736939
in	 735343
or	 713624
st	 708771
te	 693117
,	 688068
,_	 685845
h	 667101
et	 667097
_a	 666951
ei	 646279
_i	 646020
b	 644271
_f	 638990
re	 633570
er_	 633568
j	 593092
en_	 563360
_d	 559272
le	 551297
og	 549754
ra	 538177
y	 512825
om	 512508
ti	 497049
ne	 490438
ar_	 487209
_i_	 485542
el	 484894
_t	 481956
_v	 477754
_og	 468600
_m	 463053
og_	 461709
_og_	 454711
me	 433626
m_	 422579
_de	 421672
ta	 405888
ng	 405596
nd	 400145
_h	 397414
la	 392599
il	 382878
d_	 377897
ve	 371459
sk	 365962
rt	 365419
et_	 361736
va	 358590
_k	 357763
l_	 356474
al	 347952
se	 336351
av	 336060
_p	 334335
om_	 330479
fo	 328327
is	 326519
nn	 322867
so	 321932
_.	 320252
tt	 314661
on	 312689
_._	 308697
_b	 306989
_ei	 305569
ri	 304983
v_	 299958
je	 298992
ha	 287655
es	 286115
pa	 284434
ed	 281228
for	 281159
ll	 280696
at	 278676
ke	 275344
li	 274276
_ti	 273692
na	 269463
ge	 267349
_so	 265319
_me	 261980
_av	 261352
_fo	 258692
av_	 256350
til	 253605
ga	 252808
ka	 250486
da	 248216
_,	 245619
_,_	 245068
var	 242614
_va	 241834
_av_	 241176
te_	 239706
ns	 238866
_er	 238847
it	 236239
eg	 235605
_ha	 235346
_til	 235226
-	 234546
to	 231754
_l	 230487
ik	 230228
S	 229914
_er_	 229273
_for	 226286
il_	 223582
_pa	 218745
ma	 218534
s_	 216176
_n	 214302
ing	 214225
ne_	 213104
som	 211990
re_	 211441
un	 210611
as	 210484
pa_	 206453
si	 205164
_var	 204821
_som	 204374
som_	 204266
til_	 204089
am	 201599
k_	 201204
_til_	 201181
rt_	 201046
ein	 200884
an_	 200062
_som_	 199713
in_	 198832
_g	 196725
and	 196616
den	 195858
D	 193991
_S	 192949
_pa_	 191810
)	 187582
(	 186861
or_	 186112
ste	 183861
sa	 183158
_(	 182644
rs	 181753
ter	 179978
ei_	 178455
ed_	 177920
_D	 177917
art	 176570
de_	 176476
ad	 174891
c	 174266
fr	 173703
tr	 172285
ro	 171864
nt	 171316
ra_	 169426
ver	 167847
ol	 167688
id	 166511
ko	 163484
kk	 162453
det	 160728
_ein	 159438
jo	 159290
_fr	 157685
ss	 157125
ein_	 156811
ek	 155523
_st	 155359
no	 153589
_u	 151680
rd	 150754
_ein_	 150751
ru	 150463
_r	 150270
fra	 149461
den_	 149250
ig	 146544
med	 146436
B	 146121
_-	 145147
_ve	 145135
der	 143684
vi	 143454
nde	 142478
ag	 142077
H	 141898
_fra	 141380
for_	 141177
pe	 141162
?	 141154
ut	 139333
ett	 138364
_med	 137666
ak	 137467
ell	 137447
tte	 137002
us	 136867
kt	 134560
det_	 133094
lo	 132906
_H	 132567
he	 132337
kj	 132049
op	 129605
-_	 128376
)_	 128029
_for_	 127737
ni	 127644
A	 127577
_B	 127323
De	 127213
sta	 127033
sp	 125680
sj	 125006
_De	 124220
ov	 123696
ke_	 123083
ld	 120714
em	 120230
med_	 120205
I	 118496
_den	 118082
gr	 116919
lan	 116906
lle	 116530
ane	 116401
_med_	 115971
fra_	 115532
K	 115301
M	 114125
pp	 113919
_-_	 113795
kje	 113200
_det	 112819
F	 111549
_fra_	 111060
be	 110742
leg	 110458
gj	 110080
art_	 109867
di	 109803
N	 108994
o_	 108793
sto	 108383
vart	 106963
ert	 105960
:	 105935
ok	 105025
var_	 104941
_K	 104427
_den_	 104041
T	 103191
_A	 102810
rk	 102642
vart_	 102564
_I	 102440
_se	 102308
est	 101779
_F	 100358
_M	 100170
ist	 99518
dr	 99427
nge	 99291
ir	 98046
_in	 97990
ia	 97434
ot	 97406
_det_	 96770
nga	 96740
_vart	 96686
st_	 96482
eg_	 96452
ske	 96414
han	 96392
:_	 96383
E	 95916
ie	 95179
_var_	 95044
mi	 94918
ng_	 94897
gg	 94791
ten	 94628
pr	 94575
tor	 94454
lt	 93507
sjo	 93496
ho	 93427
_ko	 93414
by	 92837
ors	 92794
der_	 91792
P	 91419
enn	 91365
gar	 91168
ord	 90958
ur	 90766
_N	 90696
_ar	 90595
isk	 90558
har	 89789
_si	 89717
nne	 88853
kr	 88713
_ut	 88701
_T	 88411
_la	 88243
inn	 87450
od	 87306
_om	 86588
ba	 85905
_han	 85387
eit	 85383
ge_	 85027
men	 84790
_har	 84773
_E	 84444
dei	 84131
ul	 84058
r.	 83845
ja	 83555
ter_	 83498
ane_	 83383
it_	 83149
_dei	 83053
are	 83015
ste_	 82773
L	 82494
gje	 82367
tar	 82304
_a_	 81824
ske_	 81723
har_	 81579
_har_	 81300
opp	 81221
mo	 81213
ette	 80964
le_	 80713
ent	 80659
sl	 80635
r._	 80507
_sk	 80219
ts	 80071
_no	 80018
_re	 79532
br	 79532
_sa	 79187
iv	 79112
_P	 78883
ikk	 78768
®	 78408
¯	 78395
ta_	 78264
sk_	 77573
fa	 77147
ren	 77112
dei_	 76880
_dei_	 76468
ks	 76166
tt_	 75738
yr	 75432
