_	 9343258
а	 3781776
н	 1587079
і	 1248667
р	 1183914
ы	 1132873
с	 1052144
к	 961487
л	 916460
я	 836740
т	 832022
е	 801472
о	 791314
д	 778273
в	 725202
м	 667214
у	 664566
п	 597293
з	 586378
а_	 571443
ь	 563250
ў	 550373
ц	 546433
на	 476098
ра	 451877
г	 433691
.	 430417
і_	 417820
,	 413931
,_	 412921
._	 385235
э	 373794
ка	 352705
_п	 351260
я_	 340040
б	 313708
ч	 309145
ва	 293702
ар	 283652
ад	 279250
й	 272892
та	 260345
ан	 259210
ас	 256459
ў_	 255289
х	 249384
_с	 248431
ы_	 248167
па	 245889
ал	 244214
_а	 223154
ст	 216736
_з	 208485
ры	 208075
ав	 202419
е_	 201025
ны	 200270
аў	 197017
ла	 196100
_н	 195630
кі	 194679
ам	 192554
у_	 191696
ш	 189123
ні	 177747
лі	 174827
дз	 173938
ск	 173417
ьн	 170128
да	 164446
_па	 159484
_ў	 158488
_і	 156369
_в	 156268
га	 151101
_г	 150133
ль	 149677
_д	 145308
ма	 145055
_к	 143213
_на	 139261
пр	 137820
й_	 136758
ыя	 136729
ж	 136333
вы	 135305
м_	 135279
ай	 133704
—	 132768
од	 127125
сь	 126492
—_	 124751
ча	 124721
_,	 121555
_,_	 121329
_м	 120366
аг	 119394
на_	 116990
)	 116107
(	 115650
ю	 115298
ля	 115080
ь_	 114482
_у	 114342
_(	 113278
х_	 113244
ат	 112469
_і_	 111903
ак	 111088
за	 110113
_б	 107289
_пр	 106597
кі_	 105932
_ў_	 105143
не	 105122
e	 104660
_.	 104068
ць	 103399
ін	 102770
ты	 102049
ац	 101650
нь	 101030
цы	 99631
_р	 99322
_._	 98674
a	 96326
ыя_	 96211
ер	 95974
i	 95191
ле	 94813
ня	 94004
го	 93662
зе	 93533
ё	 93364
ро	 93243
_т	 92553
ньн	 90884
мі	 90482
ава	 90314
ен	 89610
ца	 88499
ік	 88448
ым	 88274
са	 87342
ая	 87210
П	 87008
тр	 82797
ай_	 82647
ста	 82398
аў_	 82242
оў	 81741
ны_	 81671
-	 80708
іс	 80692
пра	 80624
ьц	 80441
С	 80382
аб	 80165
дзе	 79907
ор	 79686
_—	 79302
ф	 79209
ць_	 78632
ае	 77880
o	 77697
ел	 77606
то	 77095
_я	 76707
ру	 76632
аз	 76423
_П	 76392
_—_	 76258
ага	 75788
_у_	 74289
ве	 73231
n	 73195
ся	 73162
ых	 72919
іц	 72759
_за	 72431
ая_	 72161
чы	 71987
А	 71945
га_	 71736
_ад	 71351
ын	 71251
ов	 71209
рэ	 70556
ска	 68509
эн	 68507
ту	 68423
r	 68010
_ка	 67957
ара	 67827
_на_	 67362
ко	 67356
ась	 67214
сьц	 67109
эр	 66848
ку	 66546
 	 66491
зь	 66193
д_	 65846
