_	 12715517
a	 2593213
r	 2458922
i	 2154091
n	 2079115
t	 1895049
s	 1803099
e	 1716697
l	 1518832
o	 1347101
?	 1184450
u	 1073575
m	 1003725
f	 916514
g	 896198
:	 856290
r_	 748098
:_	 677440
k	 675455
p	 552350
.	 516601
ar	 515783
d	 495027
v	 489973
._	 480471
h	 441967
in	 433255
a_	 427433
_s	 426187
_f	 413971
_t	 412023
_a	 402850
?_	 394600
ti	 380828
os	 374857
‡	 367951
s:	 365492
n_	 365131
po	 361765
pos	 358494
os:	 357956
pos:	 357938
’	 354012
s:_	 329401
an	 329105
i_	 329052
os:_	 327906
pos:_	 327888
st	 326027
il	 323836
nn	 319369
_e	 306205
er	 304547
,	 283665
,_	 282373
m_	 277762
y	 276829
b	 275979
ll	 267653
_h	 265026
ei	 265010
g_	 262636
t:	 261392
ur	 258037
a?	 254100
_v	 253446
at	 247997
fr	 245796
j	 243837
_?	 243291
ri	 242669
_.	 238483
til	 236507
na	 235622
ta	 234636
_._	 233207
_ti	 232639
—	 232275
_til	 231125
ar_	 230549
_o	 225836
t:_	 225044
_fr	 223382
ir	 223361
t_	 210130
nd	 207545
i?	 204326
om	 204266
um	 200477
og	 197749
en	 194888
ro	 194469
la	 191572
ill	 191354
or	 190921
og_	 190270
_og	 189713
_og_	 189483
š	 186810
s_	 181828
u_	 180851
’_	 176469
ur_	 173752
till	 172917
rom	 171564
?a	 171385
_‡	 171188
ng	 171122
¾	 171092
_till	 170773
fro	 170761
_fro	 170700
from	 170560
_from	 170550
ni	 169469
_at	 168952
mp	 167895
lp	 166442
_’	 165427
#	 165060
#_	 164855
omp	 164698
_#	 164398
_#_	 164361
mpo	 164173
mpos	 164028
llp	 164000
ompo	 163998
romp	 163993
ompos	 163985
at:_	 163955
at:	 163955
lpo	 163954
llpo	 163946
rompo	 163945
illpo	 163944
lpos:	 163944
mpos:	 163944
llpos	 163944
tillp	 163944
lpos	 163944
fromp	 163944
_at:	 163944
_at:_	 163944
illp	 163944
al	 162429
a?_	 162376
te	 161901
se	 159511
ir_	 158451
va	 158214
c	 157572
‡_	 156924
_’_	 153660
ra	 153094
_m	 151869
um_	 148444
un	 146465
i?_	 144541
af	 142060
inn	 140048
_b	 138073
_,	 136331
_,_	 135996
le	 134562
)	 133802
(	 133782
S	 132354
?i	 131640
_er	 129424
ve	 128545
_a?	 126064
rs	 124114
_l	 124110
œ	 123385
x	 123133
sk	 120886
ga	 120284
em	 120205
ns	 119828
er_	 119256
on	 117348
nu	 117054
l_	 116735
tt	 115364
ma	 113617
nn_	 113304
_a?_	 110957
is	 110403
_se	 109852
di	 109833
_va	 107304
_te	 107045
tu	 105547
)_	 105517
ex	 105210
re	 104660
si	 104375
ki	 103366
?u	 103250
xt	 102241
ext	 101526
ann	 101162
me	 101052
%	 100924
_%	 100774
_‡_	 100350
%_	 100257
ha	 100255
_%_	 100186
_n	 98447
_k	 98413
_er_	 97907
li	 97541
r?	 96122
yr	 95521
tex	 94062
text	 94051
ld	 93839
_text	 93773
_tex	 93773
var	 93530
sem	 93381
he	 93239
_S	 92649
ein	 92621
H	 92025
eg	 90691
lu	 90691
em_	 90564
-	 90527
am	 90185
sem_	 89387
_(	 89034
sta	 88956
_sem	 88947
_u	 88696
_sem_	 88443
_)	 88244
ta_	 87832
ru	 86375
lo	 85485
gu	 85173
ing	 84754
vi	 83417
ef	 83131
as	 83064
ka	 81748
it	 80964
_g	 80324
da	 79938
nt	 79439
_ha	 79379
_H	 79300
fy	 79224
fn	 79135
nna	 78687
_var	 78551
na_	 78481
=	 78480
and	 78112
gi	 77817
r:	 77451
ja	 77288
sa	 77239
=_	 77054
mi	 74856
fyr	 74407
_st	 73881
es	 73765
ol	 73326
_)_	 72861
_r	 72826
(_	 72690
?e	 72538
ig	 72414
ag	 71280
st_	 70665
_=	 70158
B	 70139
_=_	 69767
e?	 69727
A	 69046
Ž	 68965
-_	 67876
var_	 67518
ss	 67475
_?e	 66894
k_	 66628
_-	 66467
_var_	 65161
ndi	 63943
M	 63399
_he	 63288
ku	 63060
nni	 62957
e_	 62940
ver	 62925
f_	 62636
_-_	 62609
nar	 62421
_?a	 61434
ge	 61231
?ur	 60879
xt:	 60389
text:	 60388
ext:	 60388
kk	 59863
rn	 59688
j—	 59294
fa	 59025
il_	 58849
T	 58848
_vi	 58609
_B	 58147
_i	 57919
F	 57492
fi	 57461
ft	 57039
D	 56597
_me	 56522
olo	 55693
lor	 55521
d_	 55241
_T	 54895
olor	 54588
_ve	 54511
au	 54446
co	 54102
el	 53818
ba	 53428
rst	 53384
rg	 53129
til_	 53098
_fy	 52521
_til_	 52307
_en	 52250
sl	 52227
?ar	 51516
in_	 51414
du	 51254
?i_	 51075
ann_	 51039
im	 50397
_A	 50305
inn_	 50066
z	 49907
fo	 49599
e:	 49178
col	 49081
_fyr	 49034
lan	 48627
colo	 48551
ik	 48510
color	 48506
et	 48134
han	 48039
gar	 47821
_p	 47732
L	 47710
ko	 47657
rk	 47579
ns_	 47389
fu	 47329
_af	 47238
_M	 47012
‡r	 47005
ne	 46847
ni_	 46375
ru_	 46274
id	 46274
num	 46164
_ei	 46060
an_	 45662
ts	 45633
en_	 45501
r‡	 44767
vi?	 44646
ins	 44639
_han	 44392
ist	 44390
ra_	 44263
_F	 44212
ek	 44130
ey	 44066
di_	 44024
_L	 43895
tur	 43893
gr	 43567
_um	 43472
_fo	 43300
ti_	 43295
iz	 43148
und	 42984
ri?	 42870
_ba	 42835
v’	 42745
E	 42558
or:	 42428
olor:	 42382
